total_amount,log_total_amount,items_quantity,log_items_quantity,avg_item_price,log_avg_item_price,max_item_price,log_max_item_price,unique_products,amount_per_item,price_spread,max_to_avg_price_ratio,transaction_hour,transaction_day_of_week,transaction_is_weekend,amount_low,amount_medium,amount_high,amount_very_high,items_single,items_few,items_many,hour_night,hour_morning,hour_afternoon,hour_evening,label
855.54,6.752901018366621,1.0,0.6931471805599453,855.54,6.752901018366621,855.54,6.752901018366621,1.0,855.54,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,FRAUD_RISK
54.84,4.022490458454117,1.0,0.6931471805599453,54.84,4.022490458454117,54.84,4.022490458454117,1.0,54.84,0.0,1.0,21.0,6.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,LEGIT
61.64,4.137404051682548,1.0,0.6931471805599453,61.64,4.137404051682548,61.64,4.137404051682548,1.0,61.64,0.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,LEGIT
58.27,4.082103275799747,1.0,0.6931471805599453,58.27,4.082103275799747,58.27,4.082103275799747,1.0,58.27,0.0,1.0,10.0,5.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,LEGIT
38.27,3.6704608685899185,1.0,0.6931471805599453,38.27,3.6704608685899185,38.27,3.6704608685899185,1.0,38.27,0.0,1.0,8.0,5.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,LEGIT
6.03,1.9501867058225737,1.0,0.6931471805599453,6.03,1.9501867058225737,6.03,1.9501867058225737,1.0,6.03,0.0,1.0,17.0,6.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,LEGIT
21.26,3.102791345847399,1.0,0.6931471805599453,21.26,3.102791345847399,21.26,3.102791345847399,1.0,21.26,0.0,1.0,12.0,5.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,LEGIT
8.1,2.2082744135228043,1.0,0.6931471805599453,8.1,2.2082744135228043,8.1,2.2082744135228043,1.0,8.1,0.0,1.0,20.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,LEGIT
6.62,2.030776369698555,1.0,0.6931471805599453,6.62,2.030776369698555,6.62,2.030776369698555,1.0,6.62,0.0,1.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,LEGIT
1029.06,6.9373723319542595,1.0,0.6931471805599453,1029.06,6.9373723319542595,1029.06,6.9373723319542595,1.0,1029.06,0.0,1.0,21.0,6.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,FRAUD_RISK
8.39,2.2396452932201716,1.0,0.6931471805599453,8.39,2.2396452932201716,8.39,2.2396452932201716,1.0,8.39,0.0,1.0,14.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,LEGIT
148.54,5.00756391557177,1.0,0.6931471805599453,148.54,5.00756391557177,148.54,5.00756391557177,1.0,148.54,0.0,1.0,10.0,6.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,LEGIT
5.97,1.9416152247724325,1.0,0.6931471805599453,5.97,1.9416152247724325,5.97,1.9416152247724325,1.0,5.97,0.0,1.0,22.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,LEGIT
4.85,1.766441661243765,1.0,0.6931471805599453,4.85,1.766441661243765,4.85,1.766441661243765,1.0,4.85,0.0,1.0,14.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,LEGIT
77.09,4.3578620076745835,1.0,0.6931471805599453,77.09,4.3578620076745835,77.09,4.3578620076745835,1.0,77.09,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,LEGIT
2.94,1.3711807233098425,1.0,0.6931471805599453,2.94,1.3711807233098425,2.94,1.3711807233098425,1.0,2.94,0.0,1.0,10.0,5.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,LEGIT
130.76,4.880982085869385,1.0,0.6931471805599453,130.76,4.880982085869385,130.76,4.880982085869385,1.0,130.76,0.0,1.0,13.0,6.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,LEGIT
6.07,1.9558604799084813,1.0,0.6931471805599453,6.07,1.9558604799084813,6.07,1.9558604799084813,1.0,6.07,0.0,1.0,15.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,LEGIT
61.95,4.142340760490356,1.0,0.6931471805599453,61.95,4.142340760490356,61.95,4.142340760490356,1.0,61.95,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,LEGIT
87.37,4.481532545529913,1.0,0.6931471805599453,87.37,4.481532545529913,87.37,4.481532545529913,1.0,87.37,0.0,1.0,9.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,LEGIT
81.41,4.411706788775292,1.0,0.6931471805599453,81.41,4.411706788775292,81.41,4.411706788775292,1.0,81.41,0.0,1.0,1.0,6.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,LEGIT
5.2,1.8245492920510458,1.0,0.6931471805599453,5.2,1.8245492920510458,5.2,1.8245492920510458,1.0,5.2,0.0,1.0,23.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,LEGIT
84.91,4.453300236649965,1.0,0.6931471805599453,84.91,4.453300236649965,84.91,4.453300236649965,1.0,84.91,0.0,1.0,4.0,5.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,LEGIT
64.39,4.180369341573185,1.0,0.6931471805599453,64.39,4.180369341573185,64.39,4.180369341573185,1.0,64.39,0.0,1.0,23.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,LEGIT
7.37,2.124653884501384,1.0,0.6931471805599453,7.37,2.124653884501384,7.37,2.124653884501384,1.0,7.37,0.0,1.0,12.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,FRAUD_RISK
991.22,6.89994485689016,1.0,0.6931471805599453,991.22,6.89994485689016,991.22,6.89994485689016,1.0,991.22,0.0,1.0,22.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,FRAUD_RISK
97.16,4.586598800402656,1.0,0.6931471805599453,97.16,4.586598800402656,97.16,4.586598800402656,1.0,97.16,0.0,1.0,2.0,6.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,LEGIT
1060.74,6.96766435073603,1.0,0.6931471805599453,1060.74,6.96766435073603,1060.74,6.96766435073603,1.0,1060.74,0.0,1.0,23.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,FRAUD_RISK
37.64,3.654288009344317,1.0,0.6931471805599453,37.64,3.654288009344317,37.64,3.654288009344317,1.0,37.64,0.0,1.0,13.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,LEGIT
8.98,2.300583090323373,1.0,0.6931471805599453,8.98,2.300583090323373,8.98,2.300583090323373,1.0,8.98,0.0,1.0,23.0,5.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,FRAUD_RISK
52.56,3.980802520822972,1.0,0.6931471805599453,52.56,3.980802520822972,52.56,3.980802520822972,1.0,52.56,0.0,1.0,14.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,LEGIT
7.24,2.1090003439213802,1.0,0.6931471805599453,7.24,2.1090003439213802,7.24,2.1090003439213802,1.0,7.24,0.0,1.0,14.0,6.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,LEGIT
8.31,2.231089091288976,1.0,0.6931471805599453,8.31,2.231089091288976,8.31,2.231089091288976,1.0,8.31,0.0,1.0,2.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,LEGIT
10.69,2.458733775483977,1.0,0.6931471805599453,10.69,2.458733775483977,10.69,2.458733775483977,1.0,10.69,0.0,1.0,4.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,LEGIT
127.6,4.856706811803519,1.0,0.6931471805599453,127.6,4.856706811803519,127.6,4.856706811803519,1.0,127.6,0.0,1.0,22.0,5.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,LEGIT
46.74,3.865769620910684,1.0,0.6931471805599453,46.74,3.865769620910684,46.74,3.865769620910684,1.0,46.74,0.0,1.0,18.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,LEGIT
261.37,5.569755721265552,1.0,0.6931471805599453,261.37,5.569755721265552,261.37,5.569755721265552,1.0,261.37,0.0,1.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,LEGIT
3.63,1.5325568680981427,1.0,0.6931471805599453,3.63,1.5325568680981427,3.63,1.5325568680981427,1.0,3.63,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,LEGIT
1.94,1.0784095813505903,1.0,0.6931471805599453,1.94,1.0784095813505903,1.94,1.0784095813505903,1.0,1.94,0.0,1.0,8.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,LEGIT
76.56,4.351051830374451,1.0,0.6931471805599453,76.56,4.351051830374451,76.56,4.351051830374451,1.0,76.56,0.0,1.0,15.0,5.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,LEGIT
58.32,4.082946517269732,1.0,0.6931471805599453,58.32,4.082946517269732,58.32,4.082946517269732,1.0,58.32,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,LEGIT
830.72,6.723495845717894,1.0,0.6931471805599453,830.72,6.723495845717894,830.72,6.723495845717894,1.0,830.72,0.0,1.0,22.0,5.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,FRAUD_RISK
10.42,2.435366204227864,1.0,0.6931471805599453,10.42,2.435366204227864,10.42,2.435366204227864,1.0,10.42,0.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,FRAUD_RISK
114.64,4.750481917148146,1.0,0.6931471805599453,114.64,4.750481917148146,114.64,4.750481917148146,1.0,114.64,0.0,1.0,7.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,LEGIT
182.78,5.213739390072739,1.0,0.6931471805599453,182.78,5.213739390072739,182.78,5.213739390072739,1.0,182.78,0.0,1.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,LEGIT
947.8,6.855198028243461,1.0,0.6931471805599453,947.8,6.855198028243461,947.8,6.855198028243461,1.0,947.8,0.0,1.0,23.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,FRAUD_RISK
77.23,4.359653205696989,1.0,0.6931471805599453,77.23,4.359653205696989,77.23,4.359653205696989,1.0,77.23,0.0,1.0,5.0,5.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,LEGIT
8.81,2.2834022735772717,1.0,0.6931471805599453,8.81,2.2834022735772717,8.81,2.2834022735772717,1.0,8.81,0.0,1.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,FRAUD_RISK
11.23,2.503891949699081,1.0,0.6931471805599453,11.23,2.503891949699081,11.23,2.503891949699081,1.0,11.23,0.0,1.0,12.0,5.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,LEGIT
732.17,6.597377598598167,1.0,0.6931471805599453,732.17,6.597377598598167,732.17,6.597377598598167,1.0,732.17,0.0,1.0,15.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,FRAUD_RISK
2.41,1.2267122912954256,1.0,0.6931471805599453,2.41,1.2267122912954256,2.41,1.2267122912954256,1.0,2.41,0.0,1.0,20.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,LEGIT
18.05,2.94706710157271,1.0,0.6931471805599453,18.05,2.94706710157271,18.05,2.94706710157271,1.0,18.05,0.0,1.0,7.0,6.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,LEGIT
12.46,2.599722324216582,1.0,0.6931471805599453,12.46,2.599722324216582,12.46,2.599722324216582,1.0,12.46,0.0,1.0,22.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,LEGIT
3.83,1.5748464676644813,1.0,0.6931471805599453,3.83,1.5748464676644813,3.83,1.5748464676644813,1.0,3.83,0.0,1.0,12.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,LEGIT
184.05,5.220626058832165,1.0,0.6931471805599453,184.05,5.220626058832165,184.05,5.220626058832165,1.0,184.05,0.0,1.0,5.0,6.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,LEGIT
709.35,6.565757806318086,1.0,0.6931471805599453,709.35,6.565757806318086,709.35,6.565757806318086,1.0,709.35,0.0,1.0,13.0,6.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,LEGIT
64.03,4.174848701881061,1.0,0.6931471805599453,64.03,4.174848701881061,64.03,4.174848701881061,1.0,64.03,0.0,1.0,9.0,6.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,LEGIT
62.66,4.1535564218539465,1.0,0.6931471805599453,62.66,4.1535564218539465,62.66,4.1535564218539465,1.0,62.66,0.0,1.0,15.0,6.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,LEGIT
377.14,5.935264497419783,1.0,0.6931471805599453,377.14,5.935264497419783,377.14,5.935264497419783,1.0,377.14,0.0,1.0,22.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,FRAUD_RISK
115.12,4.754624139156429,1.0,0.6931471805599453,115.12,4.754624139156429,115.12,4.754624139156429,1.0,115.12,0.0,1.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,LEGIT
82.15,4.420646205638937,1.0,0.6931471805599453,82.15,4.420646205638937,82.15,4.420646205638937,1.0,82.15,0.0,1.0,18.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,LEGIT
36.6,3.6270040503958487,1.0,0.6931471805599453,36.6,3.6270040503958487,36.6,3.6270040503958487,1.0,36.6,0.0,1.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,LEGIT
10.42,2.435366204227864,1.0,0.6931471805599453,10.42,2.435366204227864,10.42,2.435366204227864,1.0,10.42,0.0,1.0,19.0,6.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,LEGIT
68.61,4.242908235180575,1.0,0.6931471805599453,68.61,4.242908235180575,68.61,4.242908235180575,1.0,68.61,0.0,1.0,10.0,5.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,LEGIT
101.96,4.634340563287871,1.0,0.6931471805599453,101.96,4.634340563287871,101.96,4.634340563287871,1.0,101.96,0.0,1.0,18.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,LEGIT
306.8,5.729450221404779,1.0,0.6931471805599453,306.8,5.729450221404779,306.8,5.729450221404779,1.0,306.8,0.0,1.0,7.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,FRAUD_RISK
5.36,1.8500283773520307,1.0,0.6931471805599453,5.36,1.8500283773520307,5.36,1.8500283773520307,1.0,5.36,0.0,1.0,2.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,LEGIT
20.69,3.076851324838783,1.0,0.6931471805599453,20.69,3.076851324838783,20.69,3.076851324838783,1.0,20.69,0.0,1.0,15.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,LEGIT
860.8,6.759023225181737,1.0,0.6931471805599453,860.8,6.759023225181737,860.8,6.759023225181737,1.0,860.8,0.0,1.0,22.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,FRAUD_RISK
206.07,5.3330569003519335,1.0,0.6931471805599453,206.07,5.3330569003519335,206.07,5.3330569003519335,1.0,206.07,0.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,LEGIT
30.05,3.435598808379488,1.0,0.6931471805599453,30.05,3.435598808379488,30.05,3.435598808379488,1.0,30.05,0.0,1.0,5.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,LEGIT
6.99,2.0781907597781832,1.0,0.6931471805599453,6.99,2.0781907597781832,6.99,2.0781907597781832,1.0,6.99,0.0,1.0,15.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,LEGIT
918.25,6.8235581201813815,1.0,0.6931471805599453,918.25,6.8235581201813815,918.25,6.8235581201813815,1.0,918.25,0.0,1.0,14.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,FRAUD_RISK
46.32,3.856933039110186,1.0,0.6931471805599453,46.32,3.856933039110186,46.32,3.856933039110186,1.0,46.32,0.0,1.0,21.0,5.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,LEGIT
11.72,2.543175557911976,1.0,0.6931471805599453,11.72,2.543175557911976,11.72,2.543175557911976,1.0,11.72,0.0,1.0,2.0,6.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,FRAUD_RISK
6.71,2.0425181875752383,1.0,0.6931471805599453,6.71,2.0425181875752383,6.71,2.0425181875752383,1.0,6.71,0.0,1.0,18.0,6.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,LEGIT
513.56,6.243312166550547,1.0,0.6931471805599453,513.56,6.243312166550547,513.56,6.243312166550547,1.0,513.56,0.0,1.0,20.0,5.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,LEGIT
136.15,4.9210752173836125,1.0,0.6931471805599453,136.15,4.9210752173836125,136.15,4.9210752173836125,1.0,136.15,0.0,1.0,22.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,LEGIT
39.2,3.6938669956249752,1.0,0.6931471805599453,39.2,3.6938669956249752,39.2,3.6938669956249752,1.0,39.2,0.0,1.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,LEGIT
9.14,2.316487998163037,1.0,0.6931471805599453,9.14,2.316487998163037,9.14,2.316487998163037,1.0,9.14,0.0,1.0,23.0,6.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,LEGIT
42.69,3.7771192429633444,1.0,0.6931471805599453,42.69,3.7771192429633444,42.69,3.7771192429633444,1.0,42.69,0.0,1.0,10.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,LEGIT
4.56,1.715598108262491,1.0,0.6931471805599453,4.56,1.715598108262491,4.56,1.715598108262491,1.0,4.56,0.0,1.0,21.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,LEGIT
18.23,2.9564715596006885,1.0,0.6931471805599453,18.23,2.9564715596006885,18.23,2.9564715596006885,1.0,18.23,0.0,1.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,LEGIT
8.95,2.2975725511705014,1.0,0.6931471805599453,8.95,2.2975725511705014,8.95,2.2975725511705014,1.0,8.95,0.0,1.0,10.0,5.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,LEGIT
62.29,4.147727338787214,1.0,0.6931471805599453,62.29,4.147727338787214,62.29,4.147727338787214,1.0,62.29,0.0,1.0,12.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,LEGIT
122.99,4.820200917191751,1.0,0.6931471805599453,122.99,4.820200917191751,122.99,4.820200917191751,1.0,122.99,0.0,1.0,13.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,LEGIT
17.53,2.9193910402972687,1.0,0.6931471805599453,17.53,2.9193910402972687,17.53,2.9193910402972687,1.0,17.53,0.0,1.0,20.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,LEGIT
59.35,4.10016094754354,1.0,0.6931471805599453,59.35,4.10016094754354,59.35,4.10016094754354,1.0,59.35,0.0,1.0,6.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,LEGIT
91.47,4.526884267589547,1.0,0.6931471805599453,91.47,4.526884267589547,91.47,4.526884267589547,1.0,91.47,0.0,1.0,5.0,6.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,LEGIT
143.23,4.971409247595418,1.0,0.6931471805599453,143.23,4.971409247595418,143.23,4.971409247595418,1.0,143.23,0.0,1.0,15.0,5.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,LEGIT
51.12,3.953548752256644,1.0,0.6931471805599453,51.12,3.953548752256644,51.12,3.953548752256644,1.0,51.12,0.0,1.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,LEGIT
1.27,0.8197798314933114,1.0,0.6931471805599453,1.27,0.8197798314933114,1.27,0.8197798314933114,1.0,1.27,0.0,1.0,3.0,6.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,LEGIT
6.25,1.9810014688665833,1.0,0.6931471805599453,6.25,1.9810014688665833,6.25,1.9810014688665833,1.0,6.25,0.0,1.0,18.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,LEGIT
29.65,3.4226326623822203,1.0,0.6931471805599453,29.65,3.4226326623822203,29.65,3.4226326623822203,1.0,29.65,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,LEGIT
454.93,6.122339288958779,1.0,0.6931471805599453,454.93,6.122339288958779,454.93,6.122339288958779,1.0,454.93,0.0,1.0,19.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,FRAUD_RISK
89.94,4.510199948396864,1.0,0.6931471805599453,89.94,4.510199948396864,89.94,4.510199948396864,1.0,89.94,0.0,1.0,1.0,6.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,LEGIT
148.72,5.008766883036229,1.0,0.6931471805599453,148.72,5.008766883036229,148.72,5.008766883036229,1.0,148.72,0.0,1.0,11.0,6.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,LEGIT
124.5,4.832305758571839,1.0,0.6931471805599453,124.5,4.832305758571839,124.5,4.832305758571839,1.0,124.5,0.0,1.0,13.0,6.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,LEGIT
16.51,2.8627721462977607,1.0,0.6931471805599453,16.51,2.8627721462977607,16.51,2.8627721462977607,1.0,16.51,0.0,1.0,16.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,LEGIT
747.46,6.618017762217943,1.0,0.6931471805599453,747.46,6.618017762217943,747.46,6.618017762217943,1.0,747.46,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,FRAUD_RISK
951.68,6.859279065525023,1.0,0.6931471805599453,951.68,6.859279065525023,951.68,6.859279065525023,1.0,951.68,0.0,1.0,23.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,FRAUD_RISK
182.49,5.212160170096862,1.0,0.6931471805599453,182.49,5.212160170096862,182.49,5.212160170096862,1.0,182.49,0.0,1.0,3.0,6.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,LEGIT
6.51,2.0162354657760435,1.0,0.6931471805599453,6.51,2.0162354657760435,6.51,2.0162354657760435,1.0,6.51,0.0,1.0,0.0,6.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,LEGIT
10.74,2.4630018143999504,1.0,0.6931471805599453,10.74,2.4630018143999504,10.74,2.4630018143999504,1.0,10.74,0.0,1.0,13.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,LEGIT
36.26,3.6179203651734424,1.0,0.6931471805599453,36.26,3.6179203651734424,36.26,3.6179203651734424,1.0,36.26,0.0,1.0,1.0,5.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,LEGIT
974.1,6.882540029841073,1.0,0.6931471805599453,974.1,6.882540029841073,974.1,6.882540029841073,1.0,974.1,0.0,1.0,23.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,FRAUD_RISK
5.28,1.8373699804801074,1.0,0.6931471805599453,5.28,1.8373699804801074,5.28,1.8373699804801074,1.0,5.28,0.0,1.0,15.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,LEGIT
